city,x,y
10287,4.209528e+05,879375
10288,4.209639e+05,1.118758e+06
10289,4.209694e+05,7.923556e+05
10290,4.209722e+05,8.869278e+05
10291,4.209778e+05,8.853028e+05
10292,4.209833e+05,7.604972e+05
10293,4.209861e+05,7.591833e+05
10294,4.209972e+05,8.778083e+05
10295,4.210139e+05,7.259028e+05
10296,4.210222e+05,8.983333e+05
10297,4.210278e+05,7.723389e+05
10298,4.210333e+05,762625
10299,4.210417e+05,7.231944e+05
10300,4.210417e+05,7.933333e+05
10301,4.210583e+05,8.424833e+05
10302,4.210694e+05,7.262083e+05
10303,4.210694e+05,9.364944e+05
10304,4.210722e+05,8.917917e+05
10305,4.210806e+05,8.597444e+05
10306,4.210806e+05,8.773583e+05
10307,4.210833e+05,7.207917e+05
10308,4.210833e+05,912850
10309,4.210944e+05,7.928333e+05
10310,4.211028e+05,8.803417e+05
10311,4.211111e+05,7.166667e+05
10312,421125,9.298833e+05
10313,4.211278e+05,7.602139e+05
10314,4.211417e+05,8.563778e+05
10315,4.211417e+05,9.670694e+05
10316,4.211556e+05,7.595917e+05
10317,4.211611e+05,7.211389e+05
10318,4.211667e+05,8.645417e+05
10319,4.211806e+05,8.809611e+05
10320,4.211861e+05,7.919861e+05
10321,421200,8.553278e+05
10322,4.212111e+05,8.825778e+05
10323,4.212167e+05,770375
10324,4.212361e+05,7.117917e+05
10325,4.212361e+05,7.243194e+05
10326,421250,727500
10327,4.212556e+05,8.940361e+05
10328,4.212611e+05,8.957917e+05
10329,4.212694e+05,8.925556e+05
10330,421275,8.782889e+05
10331,421275,9.614917e+05
10332,4.212861e+05,9.802944e+05
10333,4.212917e+05,8.008528e+05
10334,4.212972e+05,7.682111e+05
10335,4.213056e+05,7.154167e+05
10336,4.213111e+05,8.640722e+05
10337,4.213333e+05,7.589667e+05
10338,421350,8.775806e+05
10339,4.213722e+05,7.693722e+05
10340,4.213889e+05,8.324167e+05
10341,4.213917e+05,8.792889e+05
10342,4.213944e+05,8.317833e+05
10343,4.213972e+05,7.151667e+05
10344,4.214028e+05,8.001528e+05
10345,4.214167e+05,712500
10346,4.214278e+05,770550
10347,4.214583e+05,7.074028e+05
10348,4.214583e+05,8.480889e+05
10349,4.214611e+05,7.711194e+05
10350,4.214833e+05,9.648806e+05
10351,4.214861e+05,7.260833e+05
10352,4.214861e+05,7.464861e+05
10353,4.215028e+05,8.403778e+05
10354,4.215139e+05,8.795972e+05
10355,4.215194e+05,9.447417e+05
10356,4.215389e+05,8.813611e+05
10357,4.215472e+05,8.973972e+05
10358,421550,7.100917e+05
10359,4.215639e+05,7.779583e+05
10360,4.215778e+05,7.871528e+05
10361,4.215833e+05,7.232917e+05
10362,4.215917e+05,7.959556e+05
10363,4.216056e+05,8.424611e+05
10364,4.216083e+05,8.808139e+05
10365,4.216111e+05,9.329694e+05
10366,4.216194e+05,7.709444e+05
10367,4.216194e+05,7.897556e+05
10368,421625,7.104167e+05
10369,421625,8.340306e+05
10370,4.216306e+05,1.236469e+06
10371,4.216528e+05,9.543667e+05
10372,4.216556e+05,8.829417e+05
10373,4.216583e+05,9.579278e+05
10374,4.216639e+05,9.350167e+05
10375,4.216667e+05,8.378167e+05
10376,4.216694e+05,7.682083e+05
10377,4.216722e+05,8.584694e+05
10378,421675,8.789694e+05
10379,4.216806e+05,8.842806e+05
10380,4.216861e+05,9.202333e+05
10381,4.216944e+05,7.512972e+05
10382,4.217056e+05,8.804778e+05
10383,4.217111e+05,8.784444e+05
10384,4.217167e+05,9.230611e+05
10385,4.217278e+05,7.894806e+05
10386,4.217778e+05,8.464306e+05
10387,4.217833e+05,8.799778e+05
10388,4.218111e+05,7.236111e+05
10389,4.218167e+05,8.780028e+05
10390,4.218167e+05,8.833028e+05
10391,4.218167e+05,9.497667e+05
10392,4.218611e+05,8.630833e+05
10393,4.218667e+05,8.626056e+05
10394,4.218722e+05,9.359556e+05
10395,421875,7.130694e+05
10396,4.218778e+05,927150
10397,4.218889e+05,1.203447e+06
10398,4.219083e+05,917850
10399,4.219167e+05,1122500
10400,4.219333e+05,8.439111e+05
10401,4.219333e+05,8.786639e+05
10402,4.219361e+05,9.246528e+05
10403,4.219444e+05,712000
10404,4.219444e+05,7.190639e+05
10405,4.219472e+05,1.227083e+06
10406,4.219556e+05,7.413417e+05
10407,4.219583e+05,7.072639e+05
10408,4.219583e+05,733625
10409,4.219694e+05,8.809333e+05
10410,4.219861e+05,7.655278e+05
10411,4.219917e+05,9.752639e+05
10412,4.219972e+05,8.780917e+05
10413,4.220083e+05,8.821444e+05
10414,4.220111e+05,855800
10415,4.220389e+05,9.152389e+05
10416,4.220417e+05,7.261667e+05
10417,4.220472e+05,8.348528e+05
10418,422050,8.455278e+05
10419,4.220639e+05,7.813778e+05
10420,4.220667e+05,8.616667e+05
10421,4.220694e+05,1.217361e+06
10422,422075,8.805556e+05
10423,4.220778e+05,8.814056e+05
10424,4.220944e+05,8.578444e+05
10425,4.220972e+05,7.649361e+05
10426,4.221194e+05,8.823806e+05
10427,4.221222e+05,8.627194e+05
10428,422125,7.219167e+05
10429,422125,7.234583e+05
10430,422125,881525
10431,4.221361e+05,7.421917e+05
10432,4.221389e+05,7.210278e+05
10433,4.221389e+05,8.319389e+05
10434,4.221556e+05,7.983444e+05
10435,4.221694e+05,8.804944e+05
10436,4.221722e+05,738650
10437,422175,7.827556e+05
10438,4.221778e+05,8.589111e+05
10439,4.221889e+05,7.078611e+05
10440,4.221917e+05,8.605139e+05
10441,4.221944e+05,8.797944e+05
10442,4.222083e+05,7.094028e+05
10443,4.222083e+05,8.636944e+05
10444,4.222222e+05,710000
10445,4.222222e+05,8.339667e+05
10446,4.222306e+05,7.803472e+05
10447,4.222361e+05,7.618361e+05
10448,4.222417e+05,9.187417e+05
10449,4.222472e+05,9.287444e+05
10450,422250,1.217806e+06
10451,4.222722e+05,1.114003e+06
10452,4.222778e+05,7.204722e+05
10453,4.222806e+05,7.552694e+05
10454,4.222861e+05,7.152306e+05
10455,4.223056e+05,970175
10456,4.223278e+05,7.634278e+05
10457,4.223278e+05,9.622778e+05
10458,4.223306e+05,8.432722e+05
10459,4.223389e+05,7.388278e+05
10460,4.223472e+05,8.894889e+05
10461,4.223528e+05,7.214167e+05
10462,4.223583e+05,9.647222e+05
10463,4.223833e+05,853350
10464,4.223833e+05,9.118694e+05
10465,4.224083e+05,8.326972e+05
10466,4.224111e+05,8.361306e+05
10467,4.224111e+05,8.831611e+05
10468,4.224167e+05,7.089028e+05
10469,4.224167e+05,7.116667e+05
10470,422425,8.820194e+05
10471,4.224306e+05,8.475306e+05
10472,4.224333e+05,1.138811e+06
10473,4.224389e+05,7.199278e+05
10474,4.224444e+05,8.314583e+05
10475,4.224556e+05,9.306444e+05
10476,4.224583e+05,7.128333e+05
10477,4.224583e+05,8.440139e+05
10478,4.224583e+05,1227875
10479,4.224639e+05,8.824278e+05
10480,4.224833e+05,7.365361e+05
10481,4.224861e+05,8.860833e+05
10482,422500,7.106667e+05
10483,4.225056e+05,8.317861e+05
10484,4.225083e+05,8.421306e+05
10485,422525,7.880583e+05
10486,4.225278e+05,7.100278e+05
10487,4.225278e+05,7.379139e+05
10488,4.225389e+05,7.950472e+05
10489,4.225417e+05,7.336667e+05
10490,4.225417e+05,7.779083e+05
10491,4.225639e+05,7.251667e+05
10492,4.225639e+05,9.027944e+05
10493,422575,8.321111e+05
10494,4.225778e+05,9.834611e+05
10495,4.225833e+05,8.459972e+05
10496,4.225861e+05,9.042278e+05
10497,4.225889e+05,8.813917e+05
10498,4.225972e+05,7.224028e+05
10499,4.226028e+05,738100
10500,4.226139e+05,9.406833e+05
10501,422625,7.180278e+05
10502,4.226306e+05,8.800389e+05
10503,4.226389e+05,7.925889e+05
10504,4.226389e+05,8.884417e+05
10505,4.226528e+05,8.982583e+05
10506,4.226611e+05,8.924111e+05
10507,4.226667e+05,7.208333e+05
10508,4.226694e+05,7.971083e+05
10509,422675,9.473361e+05
10510,4.226889e+05,7.152444e+05
10511,4.226917e+05,9.686472e+05
10512,4.226944e+05,7.161667e+05
10513,4.226972e+05,1.047411e+06
10514,4.227028e+05,7.760611e+05
10515,4.227028e+05,9.454833e+05
10516,4.227111e+05,8.909389e+05
10517,4.227111e+05,9.509278e+05
10518,4.227139e+05,9.392694e+05
10519,4.227222e+05,8.496333e+05
10520,4.227333e+05,8.313444e+05
10521,422750,7.867306e+05
10522,4.227556e+05,1.228169e+06
10523,4.227611e+05,8.819194e+05
10524,4.227694e+05,7.240139e+05
10525,4.227806e+05,7.491639e+05
10526,4.227861e+05,9.672639e+05
10527,4.227889e+05,8.783417e+05
10528,4.227917e+05,7.141667e+05
10529,4.228056e+05,9.429056e+05
10530,4.228083e+05,9.153028e+05
10531,4.228139e+05,8.338639e+05
10532,422825,8.317528e+05
10533,4.228306e+05,8.795306e+05
10534,4.228333e+05,7.123333e+05
10535,4.228333e+05,8.374583e+05
10536,4.228611e+05,7.373917e+05
10537,4.228667e+05,9.178056e+05
10538,422875,7.332083e+05
10539,4.228861e+05,7.721861e+05
10540,4.228861e+05,8.541806e+05
10541,422900,8.822472e+05
10542,4.229167e+05,8.558722e+05
10543,4.229333e+05,7.547972e+05
10544,4.229417e+05,833100
10545,4.229444e+05,791000
10546,4.229639e+05,7.129306e+05
10547,4.229667e+05,8.962111e+05
10548,4.229861e+05,9.101472e+05
10549,4.229889e+05,7.399889e+05
10550,4.230194e+05,7.090833e+05
10551,4.230306e+05,8.555028e+05
10552,4.230417e+05,7.324861e+05
10553,4.230556e+05,933000
10554,4.230667e+05,7.801611e+05
10555,4.230833e+05,8.521917e+05
10556,4.231222e+05,9.525028e+05
10557,423125,7.220833e+05
10558,423125,8.611306e+05
10559,4.231361e+05,1.229658e+06
10560,4.231389e+05,8.935917e+05
10561,4.231472e+05,7.539194e+05
10562,4.231472e+05,8.844861e+05
10563,423150,9.219194e+05
10564,4.231528e+05,9.343417e+05
10565,4.231556e+05,9.559833e+05
10566,4.231778e+05,9.022139e+05
10567,4.231806e+05,8.402056e+05
10568,4.231889e+05,851425
10569,4.231889e+05,8.825806e+05
10570,4.231944e+05,7.164167e+05
10571,423200,8.905806e+05
10572,4.232083e+05,7.136472e+05
10573,4.232111e+05,8.517972e+05
10574,4.232167e+05,9.648917e+05
10575,4.232167e+05,1030725
10576,4.232222e+05,7.773861e+05
10577,4.232222e+05,7.957833e+05
10578,4.232222e+05,8.317639e+05
10579,4.232222e+05,1.112969e+06
10580,4.232361e+05,9.259917e+05
10581,4.232417e+05,8.340028e+05
10582,423250,7.264167e+05
10583,4.232528e+05,7.531278e+05
10584,4.232556e+05,8.333111e+05
10585,4.232556e+05,8.784111e+05
10586,4.232667e+05,1.228744e+06
10587,4.232778e+05,7.766139e+05
10588,4.232806e+05,8.556972e+05
10589,4.232861e+05,8.819889e+05
10590,4.232889e+05,7.596806e+05
10591,4.232917e+05,7.577028e+05
10592,4.232917e+05,7.886833e+05
10593,4.233139e+05,8.304583e+05
10594,4.233639e+05,8.535222e+05
10595,4.233667e+05,7.678889e+05
10596,4.233694e+05,7.120972e+05
10597,4.233694e+05,7.731806e+05
10598,4.233694e+05,7.845833e+05
10599,4.233694e+05,8.327333e+05
10600,4.233833e+05,8.388861e+05
10601,4.234028e+05,7.250556e+05
10602,4.234278e+05,8.799806e+05
10603,4.234278e+05,8.905194e+05
10604,4.234389e+05,9.124833e+05
10605,4.234417e+05,7.930972e+05
10606,4.234444e+05,8.804167e+05
10607,4.234472e+05,8.827389e+05
10608,423450,9.547139e+05
10609,4.234583e+05,7.155278e+05
10610,4.234611e+05,7.766167e+05
10611,4.234722e+05,7.684556e+05
10612,4.234833e+05,8.788417e+05
10613,4.234972e+05,9.000667e+05
10614,4.234972e+05,9.779167e+05
10615,4.235083e+05,7.380333e+05
10616,4.235333e+05,8.809333e+05
10617,4.235639e+05,7.328528e+05
10618,4.235694e+05,8.807667e+05
10619,4.235833e+05,7.106028e+05
10620,423600,9.405194e+05
10621,423600,9.759639e+05
10622,4.236083e+05,8.587944e+05
10623,4.236083e+05,9.309944e+05
10624,4.236167e+05,9.276833e+05
10625,4.236361e+05,8.784472e+05
10626,4.236417e+05,7.359528e+05
10627,4.236417e+05,7.905583e+05
10628,4.236833e+05,8.335278e+05
10629,4.236833e+05,882925
10630,4.236944e+05,7.194861e+05
10631,4.237028e+05,8.790194e+05
10632,4.237083e+05,7.118333e+05
10633,4.237083e+05,7.259861e+05
10634,4.237167e+05,880900
10635,4.237361e+05,7.252083e+05
10636,423750,7.098333e+05
10637,4.237583e+05,829375
10638,4.237583e+05,8.963306e+05
10639,4.237639e+05,7.123611e+05
10640,4.237833e+05,8.469861e+05
10641,4.237861e+05,9.735667e+05
10642,4.237944e+05,8.982222e+05
10643,423800,8.810417e+05
10644,4.238056e+05,7.687361e+05
10645,4.238111e+05,8.813972e+05
10646,4.238278e+05,8.595694e+05
10647,4.238611e+05,8.291194e+05
10648,423875,711000
10649,4.238833e+05,9.586639e+05
10650,4.238861e+05,7.944139e+05
10651,4.238861e+05,8.952611e+05
10652,4.239167e+05,7.103333e+05
10653,4.239167e+05,7.156667e+05
10654,4.239278e+05,8.304972e+05
10655,4.239333e+05,8.834028e+05
10656,4.239444e+05,7.769694e+05
10657,4.239444e+05,9.176083e+05
10658,4.239528e+05,7.369833e+05
10659,4.239528e+05,9.463361e+05
10660,4.239583e+05,7.117917e+05
10661,4.239667e+05,8.818361e+05
10662,4.239722e+05,7.517389e+05
10663,4.239861e+05,880525
10664,4.239972e+05,8.874028e+05
10665,4.240306e+05,8.627361e+05
10666,4.240389e+05,9.635833e+05
10667,4.240667e+05,9.245528e+05
10668,4.240722e+05,7.461472e+05
10669,424075,1.244206e+06
10670,4.240778e+05,7.722389e+05
10671,4.240806e+05,8.813167e+05
10672,4.240833e+05,710125
10673,4.240833e+05,7.105417e+05
10674,4.240861e+05,8.820639e+05
10675,4.240917e+05,8.289194e+05
10676,4.240944e+05,7.742167e+05
10677,4.241028e+05,7.253139e+05
10678,4.241056e+05,8.802611e+05
10679,4.241333e+05,7.367361e+05
10680,4.241333e+05,8.900917e+05
10681,4.241528e+05,7.115694e+05
10682,4.241556e+05,9.641806e+05
10683,4.241611e+05,9.221472e+05
10684,4.241667e+05,7.168333e+05
10685,4.241667e+05,9.042889e+05
10686,4.241694e+05,8.807389e+05
10687,4.241833e+05,7.110667e+05
10688,4.242222e+05,8.861361e+05
10689,4.242222e+05,9.498944e+05
10690,4.242278e+05,7.210556e+05
10691,4.242333e+05,781575
10692,4.242472e+05,941500
10693,424250,7.106667e+05
10694,4.242639e+05,7.091944e+05
10695,4.242861e+05,8.792389e+05
10696,4.242861e+05,1.121236e+06
10697,4.242917e+05,7.649528e+05
10698,4.242944e+05,9.708944e+05
10699,4.242972e+05,9.133083e+05
10700,4.243111e+05,8.348333e+05
10701,4.243306e+05,8.292417e+05
10702,4.243333e+05,714500
10703,4.243611e+05,1.231708e+06
10704,4.243639e+05,8.933194e+05
10705,4.243667e+05,8.287694e+05
10706,424375,1.228578e+06
10707,4.243917e+05,1.233272e+06
10708,4.243944e+05,8.374389e+05
10709,424400,7.933194e+05
10710,424400,8.564889e+05
10711,4.244056e+05,7.649694e+05
10712,4.244083e+05,7.366139e+05
10713,4.244139e+05,8.492417e+05
10714,4.244167e+05,760325
10715,4.244278e+05,9.100611e+05
10716,4.244333e+05,8.501806e+05
10717,4.244361e+05,8.290694e+05
10718,4.244444e+05,716875
10719,424450,9.093194e+05
10720,4.244611e+05,8.783278e+05
10721,4.244722e+05,712250
10722,424500,7.324583e+05
10723,4.245111e+05,8.418056e+05
10724,4.245139e+05,844325
10725,4.245222e+05,711375
10726,4.245278e+05,7.506417e+05
10727,4.245667e+05,8.394639e+05
10728,4.245778e+05,9.864722e+05
10729,4.245833e+05,7.106667e+05
10730,4.245833e+05,7.139583e+05
10731,4.245917e+05,9.293833e+05
10732,4.245944e+05,7.648694e+05
10733,4.246056e+05,8.313472e+05
10734,4.246056e+05,8.365167e+05
10735,4.246056e+05,8.569639e+05
10736,4.246139e+05,7.777722e+05
10737,4.246139e+05,9.515167e+05
10738,424625,8.310417e+05
10739,4.246306e+05,7.893611e+05
10740,4.246417e+05,9.262806e+05
10741,4.246444e+05,8.337639e+05
10742,4.246472e+05,7.101056e+05
10743,4.246611e+05,7.811528e+05
10744,4.246667e+05,709500
10745,4.246667e+05,9.790583e+05
10746,4.246694e+05,9.225639e+05
10747,4.246833e+05,7.381667e+05
10748,4.246833e+05,7.917722e+05
10749,4.246833e+05,8.295556e+05
10750,4.246833e+05,8.964389e+05
10751,4.246861e+05,9.188917e+05
10752,4.246889e+05,9.221944e+05
10753,4.246917e+05,9.228083e+05
10754,4.246944e+05,9.381583e+05
10755,4.247056e+05,9.399333e+05
10756,4.247083e+05,7.091806e+05
10757,4.247111e+05,8.314222e+05
10758,4.247167e+05,8.843222e+05
10759,4.247278e+05,1.228017e+06
10760,4.247333e+05,8.322194e+05
10761,4.247333e+05,9.173417e+05
10762,4.247389e+05,9.641333e+05
10763,424750,9.578528e+05
10764,4.247556e+05,9.206361e+05
10765,4.247722e+05,7.260833e+05
10766,4.247722e+05,8.809556e+05
10767,424775,8.302778e+05
10768,4.247889e+05,8.782361e+05
10769,4.247917e+05,7.115278e+05
10770,4.247944e+05,7.933417e+05
10771,424800,711000
10772,4.248056e+05,8.316694e+05
10773,4.248056e+05,8.347556e+05
10774,4.248167e+05,9.127222e+05
10775,4.248417e+05,9.145528e+05
10776,4.248444e+05,9.112278e+05
10777,424850,8.302778e+05
10778,4.248583e+05,8.310528e+05
10779,4.248889e+05,9.607222e+05
10780,4.248917e+05,7.848111e+05
10781,4.248917e+05,9.554472e+05
10782,4.248944e+05,8.314472e+05
10783,4.249083e+05,762975
10784,4.249222e+05,9.064278e+05
10785,4.249278e+05,9.234278e+05
10786,4.249306e+05,8.903667e+05
10787,4.249472e+05,1.078267e+06
10788,4.249639e+05,8.322278e+05
10789,4.249639e+05,8.998944e+05
10790,4.249694e+05,8.288889e+05
10791,4.249722e+05,8.293722e+05
10792,424975,9.416778e+05
10793,4.249833e+05,8.832972e+05
10794,4.249944e+05,9.754167e+05
10795,425000,7.085833e+05
10796,425000,9.529278e+05
10797,425000,964000
10798,4.250056e+05,9.066444e+05
10799,4.250222e+05,775075
10800,425025,8.872889e+05
10801,4.250306e+05,8.318361e+05
10802,4.250472e+05,7.119611e+05
10803,4.250611e+05,9.720333e+05
10804,4.250639e+05,7.107333e+05
10805,4.250833e+05,8.903167e+05
10806,4.250917e+05,8.465583e+05
10807,4.251444e+05,9.075139e+05
10808,4.251583e+05,7.361056e+05
10809,4.251583e+05,8.327333e+05
10810,4.251833e+05,7.375167e+05
10811,4.251944e+05,7.089722e+05
10812,4.252028e+05,9.337583e+05
10813,4.252222e+05,8.330611e+05
10814,425225,9.325111e+05
10815,4.252333e+05,7.697694e+05
10816,4.252472e+05,8.353639e+05
10817,425250,7.176028e+05
10818,4.252556e+05,7.109583e+05
10819,4.252722e+05,9.648278e+05
10820,4.252778e+05,7.092917e+05
10821,4.252778e+05,9.244528e+05
10822,4.252917e+05,7.122861e+05
10823,4.252917e+05,8.585528e+05
10824,4.252944e+05,8.378028e+05
10825,4.252972e+05,1.143053e+06
10826,425300,7.847306e+05
10827,4.253111e+05,7.552389e+05
10828,4.253111e+05,8.824806e+05
10829,4.253111e+05,8.859944e+05
10830,4.253139e+05,9.897778e+05
10831,4.253278e+05,9.043444e+05
10832,4.253333e+05,8.314639e+05
10833,4.253389e+05,7.842333e+05
10834,4.253389e+05,1.143639e+06
10835,4.253472e+05,8.814361e+05
10836,4.253583e+05,1.137919e+06
10837,4.253639e+05,9.970028e+05
10838,4.253778e+05,8.348111e+05
10839,4.253806e+05,8.835083e+05
10840,4.253833e+05,1.101136e+06
10841,4.253889e+05,7.104861e+05
10842,4.253917e+05,8.294944e+05
10843,4.254222e+05,7.666639e+05
10844,4.254361e+05,716500
10845,4.254417e+05,7.916694e+05
10846,4.254583e+05,714750
10847,4.254639e+05,7.117417e+05
10848,4.254667e+05,8.321139e+05
10849,4.254861e+05,7.524556e+05
10850,4.254889e+05,7.482139e+05
10851,425500,9.986222e+05
10852,4.255111e+05,9.468361e+05
10853,4.255361e+05,8.829444e+05
10854,4.255361e+05,1.101086e+06
10855,4.255417e+05,9.305306e+05
10856,4.255667e+05,8.347389e+05
10857,4.255778e+05,888650
10858,4.255833e+05,7.088056e+05
10859,4.255861e+05,1.137631e+06
10860,4.256083e+05,7.769639e+05
10861,4.256111e+05,7.159028e+05
10862,4.256306e+05,1144600
10863,4.256361e+05,8.483583e+05
10864,4.256694e+05,9.262194e+05
10865,4.256778e+05,775900
10866,4.256972e+05,9.038056e+05
10867,425700,9.216028e+05
10868,4.257028e+05,1.146069e+06
10869,4.257333e+05,9.023083e+05
10870,425750,7.093056e+05
10871,425750,7.199861e+05
10872,4.257611e+05,1.117297e+06
10873,425775,881050
10874,425775,9.278667e+05
10875,4.257778e+05,1218650
10876,4.257806e+05,8.854083e+05
10877,4.257944e+05,7.794278e+05
10878,4.258028e+05,8.303028e+05
10879,4.258139e+05,9.484583e+05
10880,4.258194e+05,7.249306e+05
10881,4.258222e+05,7.620944e+05
10882,4.258333e+05,7.180278e+05
10883,4.258361e+05,8.324556e+05
10884,4.258417e+05,886325
10885,4.258417e+05,9.288417e+05
10886,4.258472e+05,8.782111e+05
10887,4.258583e+05,995375
10888,425875,726000
10889,4.258778e+05,7.636722e+05
10890,4.258833e+05,9.596722e+05
10891,4.259028e+05,7.231028e+05
10892,4.259056e+05,7.494556e+05
10893,4.259361e+05,8.359944e+05
10894,4.259389e+05,8.610167e+05
10895,4.259444e+05,717250
10896,4.259528e+05,7.894139e+05
10897,4.259583e+05,7.222722e+05
10898,4.259611e+05,7.609361e+05
10899,4.259694e+05,9.803333e+05
10900,4.259722e+05,8.287806e+05
10901,4.259861e+05,9.164194e+05
10902,4.259889e+05,9.764528e+05
10903,4.259917e+05,9.914222e+05
10904,4.259917e+05,1.147586e+06
10905,4.260111e+05,7.618083e+05
10906,4.260111e+05,8.963833e+05
10907,4.260167e+05,887075
10908,426025,9.655889e+05
10909,4.260278e+05,8.509306e+05
10910,4.260417e+05,7.255694e+05
10911,4.260417e+05,7.273972e+05
10912,4.260556e+05,9.042972e+05
10913,4.260556e+05,950025
10914,4.260722e+05,8.392944e+05
10915,4.260806e+05,8.334389e+05
10916,4.260806e+05,1137825
10917,4.260833e+05,7.207639e+05
10918,4.261028e+05,7.193944e+05
10919,4.261111e+05,715750
10920,4.261139e+05,8.332861e+05
10921,4.261222e+05,8.848222e+05
10922,4.261444e+05,9.414583e+05
10923,4.261528e+05,770925
10924,4.261528e+05,7.740278e+05
10925,4.261583e+05,706625
10926,4.261694e+05,7.672528e+05
10927,4.261833e+05,8.253111e+05
10928,4.261833e+05,8.937611e+05
10929,4.261917e+05,1.136764e+06
10930,4.262083e+05,919000
10931,4.262139e+05,9.517306e+05
10932,4.262194e+05,7.383306e+05
10933,426225,9.726417e+05
10934,4.262361e+05,8.576028e+05
10935,4.262417e+05,7.311806e+05
10936,4.262417e+05,7.533194e+05
10937,4.262417e+05,7.906722e+05
10938,4.262611e+05,8.303361e+05
10939,4.262722e+05,9.059194e+05
10940,426275,8.925306e+05
10941,4.262778e+05,9.629139e+05
10942,4.262889e+05,7.805472e+05
10943,4.262889e+05,8.502417e+05
10944,4.262917e+05,8.473889e+05
10945,4.263194e+05,7.078333e+05
10946,4.263306e+05,8.864361e+05
10947,4.263333e+05,7.131667e+05
10948,4.263389e+05,7.355417e+05
10949,4.263417e+05,7.456444e+05
10950,4.263694e+05,7.617917e+05
10951,426375,709500
10952,4.263833e+05,7.902806e+05
10953,4.263889e+05,8.329111e+05
10954,4.263917e+05,9.204694e+05
10955,4.264056e+05,8.451528e+05
10956,4.264111e+05,9.520944e+05
10957,426425,7.374333e+05
10958,4.264333e+05,7.360917e+05
10959,4.264444e+05,9.140111e+05
10960,4.264556e+05,8.464889e+05
10961,4.264611e+05,9.246278e+05
10962,4.265056e+05,1.121922e+06
10963,426525,7.375667e+05
10964,4.265389e+05,7.392917e+05
10965,4.265444e+05,1.116039e+06
10966,426550,8.620194e+05
10967,4.265667e+05,9.350083e+05
10968,4.265833e+05,711375
10969,4.266056e+05,7.808583e+05
10970,4.266056e+05,8.407306e+05
10971,4.266083e+05,7.705417e+05
10972,4.266111e+05,7.099722e+05
10973,4.266417e+05,9.390417e+05
10974,4.266528e+05,7.157361e+05
10975,4.266583e+05,7.158889e+05
10976,4.266583e+05,743100
10977,4.266667e+05,7.170556e+05
10978,4.266694e+05,8.417417e+05
10979,4.267083e+05,8.920889e+05
10980,4.267139e+05,9.233722e+05
10981,4.267278e+05,8.854444e+05
10982,4.267333e+05,9.191333e+05
10983,4.267361e+05,9.529028e+05
10984,4.267389e+05,8.564472e+05
10985,4.267639e+05,7.682333e+05
10986,4.267778e+05,7.448583e+05
10987,4.267806e+05,7.549889e+05
10988,4.267806e+05,8.827611e+05
10989,4.267917e+05,7.084167e+05
10990,4.268056e+05,8.313389e+05
10991,4.268111e+05,8.273694e+05
10992,4.268222e+05,7.686889e+05
10993,4.268278e+05,8.901861e+05
10994,4.268306e+05,901175
10995,4.268306e+05,1.034122e+06
10996,4.268333e+05,9.668333e+05
10997,4.268361e+05,9.153389e+05
10998,4.268389e+05,1.026894e+06
10999,4.268556e+05,7.877694e+05
11000,4.268611e+05,7.204444e+05
11001,4.268806e+05,8.805139e+05
11002,4.268889e+05,8.428306e+05
11003,4.268944e+05,9.071194e+05
11004,4.269028e+05,735650
11005,4.269111e+05,7.386917e+05
11006,4.269194e+05,737250
11007,426950,738075
11008,4.269583e+05,7.245333e+05
11009,4.269806e+05,8.789444e+05
11010,4.270056e+05,7.403417e+05
11011,4.270056e+05,7.492472e+05
11012,4.270083e+05,7.310917e+05
11013,4.270111e+05,8.986694e+05
11014,4.270222e+05,8.340278e+05
11015,4.270222e+05,9.222528e+05
11016,4.270472e+05,7.375528e+05
11017,4.270694e+05,7.116361e+05
11018,4.270778e+05,8.943694e+05
11019,4.271028e+05,9.258278e+05
11020,4.271194e+05,7.320417e+05
11021,427125,7.642194e+05
11022,4.271278e+05,9.543639e+05
11023,4.271306e+05,8.546194e+05
11024,4.271444e+05,9.099056e+05
11025,4.271556e+05,7.800583e+05
11026,4.271667e+05,7.087917e+05
11027,4.271778e+05,7.383389e+05
11028,4.271833e+05,1.024636e+06
11029,4.271944e+05,8.249222e+05
11030,4.271972e+05,9.624833e+05
11031,427200,942000
11032,4.272028e+05,1118850
11033,4.272083e+05,942150
11034,4.272222e+05,844275
11035,4.272417e+05,1.145178e+06
11036,427250,1.109311e+06
11037,4.272556e+05,7.787444e+05
11038,4.272583e+05,9.247528e+05
11039,4.272611e+05,8.778278e+05
11040,4.272833e+05,7.369222e+05
11041,4.272889e+05,9.749528e+05
11042,4.272944e+05,944475
11043,427300,7.370167e+05
11044,4.273167e+05,9.373278e+05
11045,427325,8.455556e+05
11046,4.273417e+05,9.047833e+05
11047,4.273556e+05,9.466889e+05
11048,4.273583e+05,8.341889e+05
11049,4.273611e+05,9.033417e+05
11050,4.273639e+05,1.234222e+06
11051,4.273694e+05,8.448389e+05
11052,427400,7.813306e+05
11053,4.274139e+05,8.822417e+05
11054,4.274194e+05,9.320222e+05
11055,4.274417e+05,7.369194e+05
11056,4.274556e+05,8.959472e+05
11057,4.274583e+05,1.244961e+06
11058,4.274694e+05,7.375944e+05
11059,4.274694e+05,8.440111e+05
11060,4.274944e+05,9.555139e+05
11061,4.275194e+05,9.297528e+05
11062,4.275278e+05,927950
